TOWNID,oldpeopletotal
"('10708', '10009110')",0
"('10708', '10009120')",0
"('10708', '10009130')",0
"('10708', '10009140')",0
"('10708', '10009150')",0
"('10708', '10009160')",0
"('10708', '10009170')",0
"('10708', '10009180')",0
"('10708', '10009190')",0
"('10708', '10009200')",0
"('10708', '10010010')",0
"('10708', '10010020')",0
"('10708', '10010030')",0
"('10708', '10010040')",0
"('10708', '10010050')",0
"('10708', '10010060')",0
"('10708', '10010070')",0
"('10708', '10010080')",0
"('10708', '10010090')",0
"('10708', '10010100')",0
"('10708', '10010110')",0
"('10708', '10010120')",0
"('10708', '10010130')",0
"('10708', '10010140')",0
"('10708', '10010150')",0
"('10708', '10010160')",0
"('10708', '10010170')",0
"('10708', '10010180')",0
"('10708', '10013010')",0
"('10708', '10013020')",0
"('10708', '10013030')",0
"('10708', '10013040')",0
"('10708', '10013050')",0
"('10708', '10013060')",0
"('10708', '10013070')",0
"('10708', '10013080')",0
"('10708', '10013090')",0
"('10708', '10013100')",0
"('10708', '10013110')",0
"('10708', '10013120')",0
"('10708', '10013130')",0
"('10708', '10013140')",0
"('10708', '10013150')",0
"('10708', '10013160')",0
"('10708', '10013170')",0
"('10708', '10013180')",0
"('10708', '10013190')",0
"('10708', '10013200')",0
"('10708', '10013210')",0
"('10708', '10013220')",0
"('10708', '10013230')",0
"('10708', '10013240')",0
"('10708', '10013250')",0
"('10708', '10013260')",0
"('10708', '10013270')",0
"('10708', '10013280')",0
"('10708', '10013290')",0
"('10708', '10013300')",0
"('10708', '10013310')",0
"('10708', '10013320')",0
"('10708', '10013330')",0
"('10708', '10014010')",0
"('10708', '10014020')",0
"('10708', '10014030')",0
"('10708', '10014040')",0
"('10708', '10014100')",0
"('10708', '10014090')",0
"('10708', '10014070')",0
"('10708', '10014080')",0
"('10708', '10014050')",0
"('10708', '10014060')",0
"('10708', '10014110')",0
"('10708', '10014130')",0
"('10708', '10014120')",0
"('10708', '10014150')",0
"('10708', '10014140')",0
"('10708', '10014160')",0
"('10708', '10015010')",0
"('10708', '10015020')",0
"('10708', '10015030')",0
"('10708', '10015040')",0
"('10708', '10015050')",0
"('10708', '10015060')",0
"('10708', '10015070')",0
"('10708', '10015080')",0
"('10708', '10015090')",0
"('10708', '10015100')",0
"('10708', '10015110')",0
"('10708', '10015120')",0
"('10708', '10015130')",0
"('10708', '10016010')",0
"('10708', '10016020')",0
"('10708', '10016030')",0
"('10708', '10016040')",0
"('10708', '10016050')",0
"('10708', '10016060')",0
"('10708', '10017010')",0
"('10708', '10017020')",0
"('10708', '10017030')",0
"('10708', '10017040')",0
"('10708', '10017050')",0
"('10708', '10017060')",0
"('10708', '10017070')",0
"('10708', '10018010')",0
"('10708', '10018020')",0
"('10708', '10018030')",0
"('10708', '10020010')",0
"('10708', '10020020')",0
"('10708', '09020010')",0
"('10708', '09020030')",0
"('10708', '09020020')",0
"('10708', '09020040')",0
"('10708', '09020050')",0
"('10708', '09020060')",0
"('10708', '09007010')",0
"('10708', '09007020')",0
"('10708', '09007030')",0
"('10708', '09007040')",0
"('10709', '65000010')",0
"('10709', '65000020')",0
"('10709', '65000030')",0
"('10709', '65000040')",0
"('10709', '65000050')",0
"('10709', '65000060')",0
"('10709', '65000070')",0
"('10709', '65000080')",0
"('10709', '65000090')",0
"('10709', '65000100')",0
"('10709', '65000110')",0
"('10709', '65000120')",0
"('10709', '65000130')",0
"('10709', '65000140')",0
"('10709', '65000150')",0
"('10709', '65000160')",0
"('10709', '65000170')",0
"('10709', '65000180')",0
"('10709', '65000190')",0
"('10709', '65000200')",0
"('10709', '65000210')",0
"('10709', '65000220')",0
"('10709', '65000230')",0
"('10709', '65000240')",0
"('10709', '65000250')",0
"('10709', '65000260')",0
"('10709', '65000270')",0
"('10709', '65000280')",0
"('10709', '65000290')",0
"('10709', '63000010')",0
"('10709', '63000020')",0
"('10709', '63000030')",0
"('10709', '63000040')",0
"('10709', '63000050')",0
"('10709', '63000060')",0
"('10709', '63000070')",0
"('10709', '63000080')",0
"('10709', '63000090')",0
"('10709', '63000100')",0
"('10709', '63000110')",0
"('10709', '63000120')",0
"('10709', '68000010')",0
"('10709', '68000020')",0
"('10709', '68000030')",0
"('10709', '68000040')",0
"('10709', '68000050')",0
"('10709', '68000060')",0
"('10709', '68000070')",0
"('10709', '68000080')",0
"('10709', '68000090')",0
"('10709', '68000100')",0
"('10709', '68000110')",0
"('10709', '68000120')",0
"('10709', '68000130')",0
"('10709', '66000010')",0
"('10709', '66000020')",0
"('10709', '66000030')",0
"('10709', '66000040')",0
"('10709', '66000050')",0
"('10709', '66000060')",0
"('10709', '66000070')",0
"('10709', '66000080')",0
"('10709', '66000090')",0
"('10709', '66000100')",0
"('10709', '66000110')",0
"('10709', '66000120')",0
"('10709', '66000130')",0
"('10709', '66000140')",0
"('10709', '66000150')",0
"('10709', '66000160')",0
"('10709', '66000170')",0
"('10709', '66000180')",0
"('10709', '66000190')",0
"('10709', '66000200')",0
"('10709', '66000210')",0
"('10709', '66000220')",0
"('10709', '66000230')",0
"('10709', '66000240')",0
"('10709', '66000250')",0
"('10709', '66000260')",0
"('10709', '66000270')",0
"('10709', '66000280')",0
"('10709', '66000290')",0
"('10709', '67000010')",0
"('10709', '67000020')",0
"('10709', '67000030')",0
"('10709', '67000040')",0
"('10709', '67000050')",0
"('10709', '67000060')",0
"('10709', '67000070')",0
"('10709', '67000080')",0
"('10709', '67000090')",0
"('10709', '67000100')",0
"('10709', '67000110')",0
"('10709', '67000120')",0
"('10709', '67000130')",0
"('10709', '67000140')",0
"('10709', '67000150')",0
"('10709', '67000160')",0
"('10709', '67000170')",0
"('10709', '67000180')",0
"('10709', '67000190')",0
"('10709', '67000200')",0
"('10709', '67000210')",0
"('10709', '67000220')",0
"('10709', '67000230')",0
"('10709', '67000240')",0
"('10709', '67000250')",0
"('10709', '67000260')",0
"('10709', '67000270')",0
"('10709', '67000280')",0
"('10709', '67000290')",0
"('10709', '67000300')",0
"('10709', '67000310')",0
"('10709', '67000320')",0
"('10709', '67000330')",0
"('10709', '67000340')",0
"('10709', '67000350')",0
"('10709', '67000360')",0
"('10709', '67000370')",0
"('10709', '64000010')",0
"('10709', '64000020')",0
"('10709', '64000030')",0
"('10709', '64000040')",0
"('10709', '64000051')",0
"('10709', '64000052')",0
"('10709', '64000060')",0
"('10709', '64000070')",0
"('10709', '64000080')",0
"('10709', '64000090')",0
"('10709', '64000100')",0
"('10709', '64000110')",0
"('10709', '64000121')",0
"('10709', '64000122')",0
"('10709', '64000130')",0
"('10709', '64000140')",0
"('10709', '64000150')",0
"('10709', '64000160')",0
"('10709', '64000170')",0
"('10709', '64000180')",0
"('10709', '64000190')",0
"('10709', '64000200')",0
"('10709', '64000210')",0
"('10709', '64000220')",0
"('10709', '64000230')",0
"('10709', '64000240')",0
"('10709', '64000250')",0
"('10709', '64000260')",0
"('10709', '64000270')",0
"('10709', '64000280')",0
"('10709', '64000290')",0
"('10709', '64000300')",0
"('10709', '64000310')",0
"('10709', '64000320')",0
"('10709', '64000330')",0
"('10709', '64000340')",0
"('10709', '64000350')",0
"('10709', '64000360')",0
"('10709', '64000370')",0
"('10709', '64000380')",0
"('10709', '10002010')",0
"('10709', '10002020')",0
"('10709', '10002030')",0
"('10709', '10002040')",0
"('10709', '10002050')",0
"('10709', '10002060')",0
"('10709', '10002070')",0
"('10709', '10002080')",0
"('10709', '10002090')",0
"('10709', '10002100')",0
"('10709', '10002110')",0
"('10709', '10002120')",0
"('10709', '10004010')",0
"('10709', '10004040')",0
"('10709', '10004030')",0
"('10709', '10004020')",0
"('10709', '10004050')",0
"('10709', '10004080')",0
"('10709', '10004060')",0
"('10709', '10004070')",0
"('10709', '10004100')",0
"('10709', '10004090')",0
"('10709', '10004110')",0
"('10709', '10004120')",0
"('10709', '10004130')",0
"('10709', '10005010')",0
"('10709', '10005050')",0
"('10709', '10005020')",0
"('10709', '10005030')",0
"('10709', '10005040')",0
"('10709', '10005060')",0
"('10709', '10005070')",0
"('10709', '10005080')",0
"('10709', '10005090')",0
"('10709', '10005100')",0
"('10709', '10005110')",0
"('10709', '10005120')",0
"('10709', '10005130')",0
"('10709', '10005140')",0
"('10709', '10005150')",0
"('10709', '10005160')",0
"('10709', '10005170')",0
"('10709', '10005180')",0
"('10709', '10007010')",0
"('10709', '10007100')",0
"('10709', '10007020')",0
"('10709', '10007030')",0
"('10709', '10007190')",0
"('10709', '10007110')",0
"('10709', '10007120')",0
"('10709', '10007200')",0
"('10709', '10007040')",0
"('10709', '10007050')",0
"('10709', '10007060')",0
"('10709', '10007070')",0
"('10709', '10007080')",0
"('10709', '10007090')",0
"('10709', '10007130')",0
"('10709', '10007140')",0
"('10709', '10007150')",0
"('10709', '10007160')",0
"('10709', '10007170')",0
"('10709', '10007180')",0
"('10709', '10007210')",0
"('10709', '10007220')",0
"('10709', '10007230')",0
"('10709', '10007240')",0
"('10709', '10007250')",0
"('10709', '10007260')",0
"('10709', '10008010')",0
"('10709', '10008020')",0
"('10709', '10008030')",0
"('10709', '10008040')",0
"('10709', '10008050')",0
"('10709', '10008060')",0
"('10709', '10008070')",0
"('10709', '10008080')",0
"('10709', '10008090')",0
"('10709', '10008100')",0
"('10709', '10008110')",0
"('10709', '10008120')",0
"('10709', '10008130')",0
"('10709', '10009010')",0
"('10709', '10009020')",0
"('10709', '10009030')",0
"('10709', '10009040')",0
"('10709', '10009050')",0
"('10709', '10009060')",0
"('10709', '10009070')",0
"('10709', '10009080')",0
"('10709', '10009090')",0
"('10709', '10009100')",0
"('10709', '10009110')",0
"('10709', '10009120')",0
"('10709', '10009130')",0
"('10709', '10009140')",0
"('10709', '10009150')",0
"('10709', '10009160')",0
"('10709', '10009170')",0
"('10709', '10009180')",0
"('10709', '10009190')",0
"('10709', '10009200')",0
"('10709', '10010010')",0
"('10709', '10010020')",0
"('10709', '10010030')",0
"('10709', '10010040')",0
"('10709', '10010050')",0
"('10709', '10010060')",0
"('10709', '10010070')",0
"('10709', '10010080')",0
"('10709', '10010090')",0
"('10709', '10010100')",0
"('10709', '10010110')",0
"('10709', '10010120')",0
"('10709', '10010130')",0
"('10709', '10010140')",0
"('10709', '10010150')",0
"('10709', '10010160')",0
"('10709', '10010170')",0
"('10709', '10010180')",0
"('10709', '10013010')",0
"('10709', '10013020')",0
"('10709', '10013030')",0
"('10709', '10013040')",0
"('10709', '10013050')",0
"('10709', '10013060')",0
"('10709', '10013070')",0
"('10709', '10013080')",0
"('10709', '10013090')",0
"('10709', '10013100')",0
"('10709', '10013110')",0
"('10709', '10013120')",0
"('10709', '10013130')",0
"('10709', '10013140')",0
"('10709', '10013150')",0
"('10709', '10013160')",0
"('10709', '10013170')",0
"('10709', '10013180')",0
"('10709', '10013190')",0
"('10709', '10013200')",0
"('10709', '10013210')",0
"('10709', '10013220')",0
"('10709', '10013230')",0
"('10709', '10013240')",0
"('10709', '10013250')",0
"('10709', '10013260')",0
"('10709', '10013270')",0
"('10709', '10013280')",0
"('10709', '10013290')",0
"('10709', '10013300')",0
"('10709', '10013310')",0
"('10709', '10013320')",0
"('10709', '10013330')",0
"('10709', '10014010')",0
"('10709', '10014020')",0
"('10709', '10014030')",0
"('10709', '10014040')",0
"('10709', '10014100')",0
"('10709', '10014090')",0
"('10709', '10014070')",0
"('10709', '10014080')",0
"('10709', '10014050')",0
"('10709', '10014060')",0
"('10709', '10014110')",0
"('10709', '10014130')",0
"('10709', '10014120')",0
"('10709', '10014150')",0
"('10709', '10014140')",0
"('10709', '10014160')",0
"('10709', '10015010')",0
"('10709', '10015020')",0
"('10709', '10015030')",0
"('10709', '10015040')",0
"('10709', '10015050')",0
"('10709', '10015060')",0
"('10709', '10015070')",0
"('10709', '10015080')",0
"('10709', '10015090')",0
"('10709', '10015100')",0
"('10709', '10015110')",0
"('10709', '10015120')",0
"('10709', '10015130')",0
"('10709', '10016010')",0
"('10709', '10016020')",0
"('10709', '10016030')",0
"('10709', '10016040')",0
"('10709', '10016050')",0
"('10709', '10016060')",0
"('10709', '10017010')",0
"('10709', '10017020')",0
"('10709', '10017030')",0
"('10709', '10017040')",0
"('10709', '10017050')",0
"('10709', '10017060')",0
"('10709', '10017070')",0
"('10709', '10018010')",0
"('10709', '10018020')",0
"('10709', '10018030')",0
"('10709', '10020010')",0
"('10709', '10020020')",0
"('10709', '09020010')",0
"('10709', '09020030')",0
"('10709', '09020020')",0
"('10709', '09020040')",0
"('10709', '09020050')",0
"('10709', '09020060')",0
"('10709', '09007010')",0
"('10709', '09007020')",0
"('10709', '09007030')",0
"('10709', '09007040')",0
"('10710', '65000010')",0
"('10710', '65000020')",0
"('10710', '65000030')",0
"('10710', '65000040')",0
"('10710', '65000050')",0
"('10710', '65000060')",0
"('10710', '65000070')",0
"('10710', '65000080')",0
"('10710', '65000090')",0
"('10710', '65000100')",0
"('10710', '65000110')",0
"('10710', '65000120')",0
"('10710', '65000130')",0
"('10710', '65000140')",0
"('10710', '65000150')",0
"('10710', '65000160')",0
"('10710', '65000170')",0
"('10710', '65000180')",0
"('10710', '65000190')",0
"('10710', '65000200')",0
"('10710', '65000210')",0
"('10710', '65000220')",0
"('10710', '65000230')",0
"('10710', '65000240')",0
"('10710', '65000250')",0
"('10710', '65000260')",0
"('10710', '65000270')",0
"('10710', '65000280')",0
"('10710', '65000290')",0
"('10710', '63000010')",0
"('10710', '63000020')",0
"('10710', '63000030')",0
"('10710', '63000040')",0
"('10710', '63000050')",0
"('10710', '63000060')",0
"('10710', '63000070')",0
"('10710', '63000080')",0
"('10710', '63000090')",0
"('10710', '63000100')",0
"('10710', '63000110')",0
"('10710', '63000120')",0
"('10710', '68000010')",0
"('10710', '68000020')",0
"('10710', '68000030')",0
"('10710', '68000040')",0
"('10710', '68000050')",0
"('10710', '68000060')",0
"('10710', '68000070')",0
"('10710', '68000080')",0
"('10710', '68000090')",0
"('10710', '68000100')",0
"('10710', '68000110')",0
"('10710', '68000120')",0
"('10710', '68000130')",0
"('10710', '66000010')",0
"('10710', '66000020')",0
"('10710', '66000030')",0
"('10710', '66000040')",0
"('10710', '66000050')",0
"('10710', '66000060')",0
"('10710', '66000070')",0
"('10710', '66000080')",0
"('10710', '66000090')",0
"('10710', '66000100')",0
"('10710', '66000110')",0
"('10710', '66000120')",0
"('10710', '66000130')",0
"('10710', '66000140')",0
"('10710', '66000150')",0
"('10710', '66000160')",0
"('10710', '66000170')",0
"('10710', '66000180')",0
"('10710', '66000190')",0
"('10710', '66000200')",0
"('10710', '66000210')",0
"('10710', '66000220')",0
"('10710', '66000230')",0
"('10710', '66000240')",0
"('10710', '66000250')",0
"('10710', '66000260')",0
"('10710', '66000270')",0
"('10710', '66000280')",0
"('10710', '66000290')",0
"('10710', '67000010')",0
"('10710', '67000020')",0
"('10710', '67000030')",0
"('10710', '67000040')",0
"('10710', '67000050')",0
"('10710', '67000060')",0
"('10710', '67000070')",0
"('10710', '67000080')",0
"('10710', '67000090')",0
"('10710', '67000100')",0
"('10710', '67000110')",0
"('10710', '67000120')",0
"('10710', '67000130')",0
"('10710', '67000140')",0
"('10710', '67000150')",0
"('10710', '67000160')",0
"('10710', '67000170')",0
"('10710', '67000180')",0
"('10710', '67000190')",0
"('10710', '67000200')",0
"('10710', '67000210')",0
"('10710', '67000220')",0
"('10710', '67000230')",0
"('10710', '67000240')",0
"('10710', '67000250')",0
"('10710', '67000260')",0
"('10710', '67000270')",0
"('10710', '67000280')",0
"('10710', '67000290')",0
"('10710', '67000300')",0
"('10710', '67000310')",0
"('10710', '67000320')",0
"('10710', '67000330')",0
"('10710', '67000340')",0
"('10710', '67000350')",0
"('10710', '67000360')",0
"('10710', '67000370')",0
"('10710', '64000010')",0
"('10710', '64000020')",0
"('10710', '64000030')",0
"('10710', '64000040')",0
"('10710', '64000051')",0
"('10710', '64000052')",0
"('10710', '64000060')",0
"('10710', '64000070')",0
"('10710', '64000080')",0
"('10710', '64000090')",0
"('10710', '64000100')",0
"('10710', '64000110')",0
"('10710', '64000121')",0
"('10710', '64000122')",0
"('10710', '64000130')",0
"('10710', '64000140')",0
"('10710', '64000150')",0
"('10710', '64000160')",0
"('10710', '64000170')",0
"('10710', '64000180')",0
"('10710', '64000190')",0
"('10710', '64000200')",0
"('10710', '64000210')",0
"('10710', '64000220')",0
"('10710', '64000230')",0
"('10710', '64000240')",0
"('10710', '64000250')",0
"('10710', '64000260')",0
"('10710', '64000270')",0
"('10710', '64000280')",0
"('10710', '64000290')",0
"('10710', '64000300')",0
"('10710', '64000310')",0
"('10710', '64000320')",0
"('10710', '64000330')",0
"('10710', '64000340')",0
"('10710', '64000350')",0
"('10710', '64000360')",0
"('10710', '64000370')",0
"('10710', '64000380')",0
"('10710', '10002010')",0
"('10710', '10002020')",0
"('10710', '10002030')",0
"('10710', '10002040')",0
"('10710', '10002050')",0
"('10710', '10002060')",0
"('10710', '10002070')",0
"('10710', '10002080')",0
